SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,109,New York,Tompkins County,3,105974,52191,53783,3719,1982,1737,7691,3884,3807,3602,1877,1725,28362,14240,14122,92858,45429,47429,90962,44448,46514,55624,27805,27819,24509,12135,12374,21572,10515,11057,16519,7558,8961,3719,1982,1737,4253,2140,2113,4287,2191,2096,12624,6173,6451,18491,9497,8994,7048,3624,3424,5895,2919,2976,5873,2843,3030,5693,2749,2944,4928,2458,2470,5323,2628,2695,5581,2686,2895,5740,2743,2997,5574,2661,2913,4615,2195,2420,2797,1316,1481,1699,741,958,1834,645,1189,32.0,30.8,33.4
050,36,109,New York,Tompkins County,4,105827,52052,53775,3503,1850,1653,7497,3811,3686,3755,1916,1839,28877,14520,14357,92998,45443,47555,91072,44475,46597,55799,27875,27924,24096,11914,12182,21141,10290,10851,16958,7751,9207,3503,1850,1653,4122,2092,2030,4304,2194,2110,13014,6313,6701,18689,9648,9041,6908,3528,3380,5820,2916,2904,5591,2665,2926,5777,2805,2972,4932,2422,2510,5148,2549,2599,5459,2650,2809,5602,2669,2933,5502,2629,2873,4638,2181,2457,3164,1493,1671,1799,792,1007,1855,656,1199,31.9,30.6,33.3
050,36,109,New York,Tompkins County,5,105505,51752,53753,3409,1804,1605,7253,3660,3593,3894,1963,1931,28958,14557,14401,92982,45322,47660,90949,44325,46624,55877,27853,28024,23892,11781,12111,20595,10002,10593,17504,7985,9519,3409,1804,1605,3901,1944,1957,4219,2164,2055,13292,6430,6862,18693,9642,9051,6910,3458,3452,5767,2926,2841,5440,2585,2855,5775,2812,2963,4948,2431,2517,4960,2450,2510,5255,2538,2717,5432,2583,2849,5482,2612,2870,4818,2283,2535,3366,1568,1798,1954,854,1100,1884,668,1216,32.0,30.7,33.3
050,36,109,New York,Tompkins County,6,105602,51654,53948,3379,1791,1588,7191,3620,3571,4022,2020,2002,29174,14659,14515,93205,45295,47910,91010,44223,46787,56047,27853,28194,23722,11624,12098,20138,9760,10378,17976,8180,9796,3379,1791,1588,3817,1913,1904,4245,2157,2088,13428,6472,6956,18897,9757,9140,6804,3371,3433,5806,2907,2899,5421,2599,2822,5691,2747,2944,4989,2453,2536,4738,2304,2434,5063,2486,2577,5348,2517,2831,5404,2544,2860,4992,2378,2614,3555,1647,1908,2068,890,1178,1957,721,1236,31.9,30.6,33.3
050,36,111,New York,Ulster County,1,181833,90958,90875,7965,4207,3758,16224,8191,8033,8111,4129,3982,15638,7843,7795,153674,76553,77121,149533,74431,75102,66357,34294,32063,44592,23329,21263,52583,26447,26136,36720,16812,19908,7965,4207,3758,8563,4307,4256,9645,4891,4754,10875,5373,5502,10890,5592,5298,11280,5951,5329,11398,5913,5485,11136,5893,5243,10778,5572,5206,11280,5814,5466,12674,6376,6298,14590,7291,7299,14039,6966,7073,12032,5843,6189,9938,4755,5183,6649,3068,3581,3837,1632,2205,4264,1514,2750,44.2,43.0,45.6
050,36,111,New York,Ulster County,2,181277,90528,90749,7929,4196,3733,16145,8152,7993,8106,4117,3989,15590,7786,7804,153232,76171,77061,149097,74063,75034,66149,34058,32091,44439,23163,21276,52256,26250,26006,36812,16864,19948,7929,4196,3733,8533,4296,4237,9598,4864,4734,10859,5358,5501,10851,5537,5314,11173,5887,5286,11401,5876,5525,11113,5880,5233,10752,5520,5232,11142,5722,5420,12586,6333,6253,14475,7227,7248,14053,6968,7085,12049,5847,6202,10041,4808,5233,6693,3084,3609,3839,1634,2205,4190,1491,2699,44.3,43.0,45.6
050,36,111,New York,Ulster County,3,183487,91252,92235,7980,4162,3818,15862,8034,7828,8013,4052,3961,16409,8019,8390,155661,77030,78631,151632,75004,76628,68331,34798,33533,45908,23745,22163,51555,25915,25640,37760,17325,20435,7980,4162,3818,8454,4312,4142,9407,4740,4667,11299,5489,5810,11124,5564,5560,11112,5848,5264,12080,6131,5949,11566,6136,5430,11150,5630,5520,10801,5586,5215,12466,6330,6136,14060,6986,7074,14228,7013,7215,12129,5899,6230,10584,5062,5522,6897,3175,3722,3945,1676,2269,4205,1513,2692,43.9,42.9,45.0
050,36,111,New York,Ulster County,4,182357,90698,91659,7856,4059,3797,15336,7844,7492,7917,4055,3862,16310,7912,8398,155174,76740,78434,151248,74740,76508,68019,34630,33389,45778,23690,22088,50418,25393,25025,38742,17745,20997,7856,4059,3797,8253,4277,3976,9069,4594,4475,11267,5457,5810,10974,5483,5491,10735,5726,5009,12101,6087,6014,11718,6194,5524,11224,5683,5541,10673,5537,5136,12144,6176,5968,13493,6706,6787,14108,6974,7134,12274,5984,6290,10476,4982,5494,7571,3459,4112,4248,1827,2421,4173,1493,2680,44.1,43.0,45.2
050,36,111,New York,Ulster County,5,182906,91051,91855,7862,4036,3826,15049,7694,7355,7829,4019,3810,16523,7967,8556,156168,77342,78826,152166,75302,76864,68759,35084,33675,46217,24021,22196,49546,25013,24533,39880,18301,21579,7862,4036,3826,8191,4243,3948,8668,4374,4294,11324,5505,5819,11218,5558,5660,10615,5719,4896,12026,6117,5909,12019,6310,5709,11557,5875,5682,10778,5588,5190,11835,6033,5802,12912,6421,6491,14021,6971,7050,12505,6102,6403,10547,5036,5511,7931,3629,4302,4652,2017,2635,4245,1517,2728,44.1,43.0,45.2
050,36,111,New York,Ulster County,6,182977,90968,92009,7779,3914,3865,14807,7622,7185,7617,3937,3680,16667,7963,8704,156832,77605,79227,152774,75495,77279,68955,35122,33833,46393,24096,22297,48692,24536,24156,41022,18900,22122,7779,3914,3865,8072,4203,3869,8457,4293,4164,11166,5465,5701,11396,5561,5835,10329,5532,4797,11904,6092,5812,12393,6447,5946,11767,6025,5742,11022,5696,5326,11355,5763,5592,12506,6207,6299,13809,6870,6939,12696,6192,6504,10719,5138,5581,8310,3852,4458,4949,2146,2803,4348,1572,2776,44.2,43.2,45.3
050,36,113,New York,Warren County,1,65733,32520,33213,2864,1478,1386,6053,3120,2933,2977,1567,1410,4833,2477,2356,55347,27161,28186,53839,26355,27484,22007,11249,10758,14905,7562,7343,19185,9300,9885,14916,7016,7900,2864,1478,1386,3213,1645,1568,3548,1832,1716,3604,1930,1674,3498,1757,1741,3838,1945,1893,3868,1988,1880,3720,1870,1850,3479,1759,1720,3774,1834,1940,4676,2308,2368,5445,2614,2831,5290,2544,2746,4944,2461,2483,4133,2019,2114,2634,1232,1402,1628,730,898,1577,574,1003,46.9,45.2,48.3
050,36,113,New York,Warren County,2,65608,32466,33142,2817,1448,1369,6028,3115,2913,2975,1560,1415,4818,2469,2349,55303,27152,28151,53788,26343,27445,21991,11228,10763,14912,7559,7353,19095,9254,9841,14963,7061,7902,2817,1448,1369,3204,1646,1558,3538,1829,1709,3593,1917,1676,3486,1752,1734,3807,1929,1878,3883,1994,1889,3747,1876,1871,3475,1760,1715,3711,1810,1901,4652,2289,2363,5426,2600,2826,5306,2555,2751,4954,2464,2490,4182,2049,2133,2650,1239,1411,1625,734,891,1552,575,977,46.9,45.2,48.4
050,36,113,New York,Warren County,3,65734,32587,33147,2772,1400,1372,5901,3053,2848,2934,1523,1411,4768,2483,2285,55618,27393,28225,54127,26611,27516,22164,11360,10804,15192,7723,7469,18792,9130,9662,15375,7275,8100,2772,1400,1372,3132,1605,1527,3499,1817,1682,3540,1874,1666,3432,1763,1669,3737,1898,1839,4010,2076,1934,3934,1953,1981,3511,1796,1715,3506,1747,1759,4538,2210,2328,5301,2545,2756,5447,2628,2819,4997,2480,2517,4423,2173,2250,2727,1272,1455,1677,772,905,1551,578,973,47.0,45.3,48.6
050,36,113,New York,Warren County,4,65448,32421,33027,2744,1405,1339,5806,3005,2801,2849,1484,1365,4670,2444,2226,55473,27274,28199,54049,26527,27522,22025,11248,10777,15225,7700,7525,18337,8900,9437,15817,7483,8334,2744,1405,1339,3123,1615,1508,3402,1770,1632,3436,1811,1625,3364,1737,1627,3694,1867,1827,4015,2059,1956,3948,1940,2008,3568,1834,1734,3407,1720,1687,4375,2113,2262,5051,2422,2629,5504,2645,2859,5058,2484,2574,4385,2145,2240,3073,1464,1609,1758,798,960,1543,592,951,47.1,45.5,48.8
050,36,113,New York,Warren County,5,65508,32502,33006,2748,1412,1336,5750,2967,2783,2830,1468,1362,4676,2484,2192,55595,27386,28209,54180,26655,27525,22075,11349,10726,15258,7756,7502,17845,8666,9179,16401,7749,8652,2748,1412,1336,3100,1601,1499,3339,1725,1614,3421,1803,1618,3396,1790,1606,3588,1861,1727,4027,2008,2019,3923,1971,1952,3720,1916,1804,3349,1690,1659,4212,2013,2199,4845,2364,2481,5439,2599,2840,5144,2499,2645,4546,2212,2334,3218,1546,1672,1903,867,1036,1590,625,965,47.1,45.5,49.0
050,36,113,New York,Warren County,6,65288,32413,32875,2753,1388,1365,5631,2894,2737,2761,1436,1325,4524,2441,2083,55545,27422,28123,54143,26695,27448,21878,11272,10606,15246,7745,7501,17471,8481,8990,16902,8028,8874,2753,1388,1365,3034,1558,1476,3250,1686,1564,3297,1732,1565,3335,1795,1540,3510,1794,1716,3945,1998,1947,3972,1990,1982,3819,1963,1856,3380,1705,1675,3977,1933,2044,4753,2300,2453,5361,2543,2818,5163,2499,2664,4616,2278,2338,3472,1679,1793,2002,894,1108,1649,678,971,47.5,45.9,49.1
050,36,115,New York,Washington County,1,61302,31779,29523,2792,1398,1394,5859,3042,2817,2830,1486,1344,4562,2669,1893,51245,26622,24623,49821,25853,23968,21512,11823,9689,14816,8020,6796,18045,9290,8755,12398,5874,6524,2792,1398,1394,3147,1642,1505,3408,1752,1656,3372,1891,1481,3324,1912,1412,3685,2018,1667,3748,1994,1754,3682,1962,1720,3701,2046,1655,3828,2076,1752,4561,2367,2194,4882,2437,2445,4774,2410,2364,4078,2072,2006,3288,1620,1668,2257,1066,1191,1364,634,730,1411,482,929,44.7,43.2,46.6
050,36,115,New York,Washington County,2,61106,31642,29464,2789,1395,1394,5824,3028,2796,2815,1476,1339,4510,2633,1877,51098,26507,24591,49678,25743,23935,21403,11737,9666,14768,7978,6790,17941,9223,8718,12459,5909,6550,2789,1395,1394,3133,1629,1504,3381,1749,1632,3349,1875,1474,3286,1884,1402,3667,2001,1666,3747,1987,1760,3672,1954,1718,3682,2036,1646,3778,2046,1732,4523,2345,2178,4868,2424,2444,4772,2408,2364,4105,2086,2019,3317,1637,1680,2257,1064,1193,1378,639,739,1402,483,919,44.8,43.3,46.6
050,36,115,New York,Washington County,3,60871,31527,29344,2727,1382,1345,5742,2998,2744,2788,1461,1327,4442,2625,1817,51024,26437,24587,49614,25686,23928,21419,11734,9685,14876,7999,6877,17538,9008,8530,12758,6054,6704,2727,1382,1345,3098,1599,1499,3331,1750,1581,3315,1866,1449,3228,1869,1359,3643,1997,1646,3790,1975,1815,3748,1995,1753,3695,2032,1663,3636,1978,1658,4349,2259,2090,4788,2386,2402,4765,2385,2380,4205,2127,2078,3435,1698,1737,2281,1080,1201,1427,661,766,1410,488,922,44.8,43.3,46.7
050,36,115,New York,Washington County,4,60764,31386,29378,2746,1402,1344,5672,2934,2738,2777,1439,1338,4337,2549,1788,50983,26358,24625,49569,25611,23958,21326,11655,9671,14874,7997,6877,17270,8863,8407,13088,6202,6886,2746,1402,1344,3059,1548,1511,3275,1716,1559,3291,1835,1456,3161,1823,1338,3549,1964,1585,3786,1965,1821,3863,2065,1798,3676,2003,1673,3596,1952,1644,4190,2202,1988,4717,2334,2383,4767,2375,2392,4301,2144,2157,3420,1698,1722,2471,1166,1305,1513,697,816,1383,497,886,45.0,43.5,46.8
050,36,115,New York,Washington County,5,60032,30755,29277,2727,1412,1315,5555,2892,2663,2701,1394,1307,4174,2383,1791,50405,25776,24629,49049,25057,23992,20701,11086,9615,14509,7663,6846,16895,8615,8280,13471,6396,7075,2727,1412,1315,2959,1499,1460,3279,1747,1532,3159,1715,1444,3033,1708,1325,3420,1870,1550,3713,1912,1801,3786,1985,1801,3590,1896,1694,3615,1935,1680,3955,2080,1875,4583,2256,2327,4742,2344,2398,4383,2198,2185,3483,1717,1766,2566,1212,1354,1628,747,881,1411,522,889,45.5,44.0,47.1
050,36,115,New York,Washington County,6,59839,30496,29343,2701,1397,1304,5514,2863,2651,2733,1412,1321,4100,2304,1796,50250,25510,24740,48891,24824,24067,20599,10910,9689,14457,7561,6896,16510,8400,8110,13824,6559,7265,2701,1397,1304,2952,1484,1468,3253,1746,1507,3151,1688,1463,2991,1661,1330,3405,1846,1559,3693,1906,1787,3754,1946,1808,3605,1863,1742,3606,1925,1681,3752,1955,1797,4460,2213,2247,4692,2307,2385,4437,2222,2215,3616,1791,1825,2664,1236,1428,1672,782,890,1435,528,907,45.6,44.2,47.1
050,36,117,New York,Wayne County,1,91293,45717,45576,5005,2557,2448,9948,5070,4878,4656,2352,2304,6442,3317,3125,74007,36878,37129,71684,35738,35946,30682,15617,15065,20755,10564,10191,26846,13497,13349,17641,8360,9281,5005,2557,2448,5293,2705,2588,5826,2981,2845,5228,2622,2606,4699,2431,2268,5272,2677,2595,5195,2634,2561,5436,2765,2671,4852,2488,2364,5497,2750,2747,6622,3334,3288,7600,3819,3781,7127,3594,3533,5943,3002,2941,4779,2333,2446,3165,1492,1673,1843,842,1001,1911,691,1220,43.7,43.0,44.6
050,36,117,New York,Wayne County,2,91213,45681,45532,4965,2541,2424,9895,5045,4850,4655,2362,2293,6422,3294,3128,74020,36883,37137,71698,35733,35965,30694,15629,15065,20788,10583,10205,26710,13435,13275,17778,8421,9357,4965,2541,2424,5275,2693,2582,5791,2962,2829,5226,2631,2595,4680,2415,2265,5264,2684,2580,5220,2647,2573,5417,2753,2664,4887,2499,2388,5398,2708,2690,6607,3320,3287,7556,3798,3758,7149,3609,3540,5990,3017,2973,4816,2359,2457,3182,1496,1686,1866,853,1013,1924,696,1228,43.8,43.0,44.7
050,36,117,New York,Wayne County,3,91173,45694,45479,4930,2546,2384,9781,5015,4766,4656,2382,2274,6374,3225,3149,74127,36942,37185,71806,35751,36055,30968,15765,15203,21110,10750,10360,26053,13100,12953,18269,8676,9593,4930,2546,2384,5235,2664,2571,5718,2943,2775,5214,2664,2550,4644,2351,2293,5185,2691,2494,5410,2722,2688,5459,2769,2690,5056,2568,2488,4992,2532,2460,6472,3249,3223,7297,3639,3658,7292,3680,3612,6110,3055,3055,5042,2504,2538,3271,1521,1750,1937,896,1041,1909,700,1209,43.6,42.8,44.6
050,36,117,New York,Wayne County,4,90831,45535,45296,4800,2455,2345,9601,4945,4656,4683,2402,2281,6302,3207,3095,74068,36933,37135,71747,35733,36014,31064,15817,15247,21269,10808,10461,25337,12755,12582,18839,8963,9876,4800,2455,2345,5165,2650,2515,5626,2895,2731,5207,2704,2503,4588,2305,2283,5038,2610,2428,5557,2811,2746,5423,2735,2688,5251,2652,2599,4758,2431,2327,6242,3148,3094,6992,3471,3521,7345,3705,3640,6277,3124,3153,4983,2488,2495,3576,1668,1908,2066,959,1107,1937,724,1213,43.7,42.9,44.6
050,36,117,New York,Wayne County,5,90671,45490,45181,4645,2367,2278,9473,4892,4581,4664,2379,2285,6269,3217,3052,74205,37030,37175,71889,35852,36037,31218,15891,15327,21460,10910,10550,24674,12413,12261,19486,9312,10174,4645,2367,2278,5156,2651,2505,5492,2856,2636,5192,2670,2522,4566,2311,2255,4976,2558,2418,5640,2855,2785,5495,2781,2714,5349,2716,2633,4719,2423,2296,5951,2987,2964,6711,3349,3362,7293,3654,3639,6470,3219,3251,5102,2560,2542,3737,1744,1993,2197,1025,1172,1980,764,1216,43.8,43.0,44.7
050,36,117,New York,Wayne County,6,90757,45533,45224,4531,2302,2229,9480,4871,4609,4640,2382,2258,6251,3199,3052,74445,37160,37285,72106,35978,36128,31338,16038,15300,21560,11031,10529,24105,12107,11998,20190,9641,10549,4531,2302,2229,5190,2657,2533,5403,2788,2615,5217,2713,2504,4561,2294,2267,4835,2523,2312,5746,2949,2797,5559,2799,2760,5420,2760,2660,4772,2430,2342,5642,2817,2825,6471,3247,3224,7220,3613,3607,6607,3255,3352,5239,2628,2611,3977,1867,2110,2321,1079,1242,2046,812,1234,44.0,43.1,44.9
050,36,119,New York,Westchester County,1,1004465,489751,514714,54591,27942,26649,111458,57586,53872,54207,27873,26334,85048,42282,42766,811810,390539,421271,784209,376350,407859,371836,185911,185925,245714,122524,123190,280812,137234,143578,172635,74310,98325,54591,27942,26649,59993,30962,29031,64598,33392,31206,66483,33851,32632,59639,29536,30103,56863,28620,28243,58500,29304,29196,64062,31945,32117,66289,32655,33634,67887,33445,34442,73084,35768,37316,73542,35867,37675,66299,32154,34145,52964,24807,28157,42826,19609,23217,29861,12795,17066,21065,8306,12759,25919,8793,17126,41.3,39.9,42.7
050,36,119,New York,Westchester County,2,1001489,488392,513097,54278,27802,26476,110952,57328,53624,54122,27816,26306,84995,42265,42730,809722,389609,420113,782137,375446,406691,371610,185791,185819,245630,122486,123144,279988,136813,143175,171524,73882,97642,54278,27802,26476,59769,30857,28912,64320,33247,31073,66382,33770,32612,59598,29535,30063,56872,28574,28298,58420,29282,29138,64030,31935,32095,66308,32695,33613,67449,33204,34245,72877,35691,37186,73303,35725,37578,66359,32193,34166,53125,24876,28249,42874,19597,23277,29767,12734,17033,20800,8180,12620,24958,8495,16463,41.3,39.9,42.7
050,36,119,New York,Westchester County,3,1000036,487580,512456,52898,27067,25831,108691,56122,52569,53350,27515,25835,85577,42508,43069,812336,390875,421461,785097,376876,408221,372772,186371,186401,246907,123135,123772,276290,135045,141245,176323,76188,100135,52898,27067,25831,58951,30408,28543,62802,32501,30301,66152,33517,32635,59713,29719,29994,57058,28485,28573,58759,29447,29312,64387,32129,32258,66703,33074,33629,65448,32141,33307,72197,35443,36754,71948,34995,36953,66697,32466,34231,54374,25604,28770,44718,20375,24343,30555,13174,17381,21315,8395,12920,25361,8640,16721,41.4,40.1,42.8
050,36,119,New York,Westchester County,4,993488,484264,509224,52055,26633,25422,105950,54679,51271,52767,27352,25415,84547,42006,42541,809397,389434,419963,782716,375600,407116,368398,184252,184146,244092,121653,122439,273277,133603,139674,180800,78338,102462,52055,26633,25422,57736,29677,28059,61222,31761,29461,65436,33204,32232,58870,29395,29475,55384,27615,27769,58227,29239,28988,63653,31641,32012,66828,33158,33670,65001,31937,33064,70775,34808,35967,70704,34362,36342,66797,32496,34301,55525,26204,29321,44607,20299,24308,33110,14402,18708,21949,8718,13231,25609,8715,16894,41.8,40.5,43.2
050,36,119,New York,Westchester County,5,996926,485844,511082,51777,26456,25321,105029,54118,50911,52167,27108,25059,85432,42465,42967,814571,391954,422617,787953,378162,409791,369886,184903,184983,244694,121828,122866,271664,132825,138839,186163,81044,105119,51777,26456,25321,57420,29486,27934,60016,31130,28886,65624,33280,32344,59568,29795,29773,54863,27319,27544,58733,29284,29449,63677,31773,31904,67421,33452,33969,65502,32159,33343,69236,34081,35155,69899,33952,35947,67027,32633,34394,57082,27139,29943,45325,20587,24738,34545,15184,19361,23104,9185,13919,26107,8949,17158,42.0,40.7,43.3
050,36,119,New York,Westchester County,6,1006447,490342,516105,52227,26655,25572,104628,53865,50763,51885,27014,24871,86878,43157,43721,824659,396785,427874,797707,382808,414899,374048,186840,187208,247602,123122,124480,270912,132591,138321,192315,83938,108377,52227,26655,25572,57274,29363,27911,59671,30955,28716,65228,33174,32054,61218,30544,30674,55427,27516,27911,59842,29807,30035,64404,31980,32424,67929,33819,34110,66331,32569,33762,67859,33428,34431,69174,33621,35553,67548,32973,34575,58397,27855,30542,46550,21153,25397,36411,16046,20365,24088,9648,14440,26869,9236,17633,42.1,40.8,43.4
050,36,121,New York,Wyoming County,1,40545,21957,18588,1866,925,941,3867,1971,1896,1871,929,942,2858,1575,1283,33934,18624,15310,32941,18132,14809,14999,8722,6277,10690,6426,4264,11750,6377,5373,7643,3754,3889,1866,925,941,2089,1076,1013,2198,1103,1095,2168,1097,1071,2141,1199,942,2709,1631,1078,2836,1745,1091,2722,1633,1089,2423,1417,1006,2629,1526,1103,2920,1621,1299,3196,1689,1507,3005,1541,1464,2665,1424,1241,2039,1030,1009,1324,651,673,824,376,448,791,273,518,43.2,42.0,44.8
050,36,121,New York,Wyoming County,2,40201,21667,18534,1858,935,923,3839,1954,1885,1854,922,932,2832,1549,1283,33628,18343,15285,32650,17856,14794,14774,8519,6255,10515,6259,4256,11623,6277,5346,7680,3771,3909,1858,935,923,2072,1067,1005,2194,1098,1096,2147,1084,1063,2112,1176,936,2657,1584,1073,2776,1683,1093,2683,1598,1085,2399,1394,1005,2564,1473,1091,2886,1598,1288,3165,1663,1502,3008,1543,1465,2663,1419,1244,2059,1042,1017,1337,656,681,822,375,447,799,279,520,43.3,42.1,44.9
050,36,121,New York,Wyoming County,3,39916,21389,18527,1861,946,915,3785,1910,1875,1798,894,904,2874,1563,1311,33401,18104,15297,32472,17639,14833,14598,8347,6251,10378,6112,4266,11346,6109,5237,7874,3855,4019,1861,946,915,2034,1032,1002,2203,1100,1103,2085,1042,1043,2135,1193,942,2558,1520,1038,2699,1590,1109,2654,1557,1097,2467,1445,1022,2392,1363,1029,2817,1564,1253,3088,1598,1490,3049,1584,1465,2671,1406,1265,2197,1116,1081,1371,672,699,835,374,461,800,287,513,43.4,42.4,45.0
050,36,121,New York,Wyoming County,4,39528,21130,18398,1850,955,895,3738,1895,1843,1759,870,889,2851,1540,1311,33055,17843,15212,32181,17410,14771,14407,8196,6211,10239,6005,4234,11004,5921,5083,8087,3944,4143,1850,955,895,2036,1025,1011,2144,1089,1055,2062,1033,1029,2106,1158,948,2458,1474,984,2666,1554,1112,2593,1507,1086,2522,1470,1052,2272,1285,987,2746,1543,1203,2974,1512,1462,3012,1581,1431,2706,1406,1300,2214,1129,1085,1496,721,775,870,390,480,801,298,503,43.6,42.5,45.1
050,36,121,New York,Wyoming County,5,39530,21188,18342,1813,938,875,3665,1846,1819,1762,873,889,2835,1544,1291,33169,17960,15209,32290,17531,14759,14512,8301,6211,10365,6110,4255,10765,5842,4923,8325,4035,4290,1813,938,875,2014,1009,1005,2101,1063,1038,2021,1016,1005,2126,1175,951,2445,1474,971,2700,1595,1105,2631,1518,1113,2589,1523,1066,2271,1301,970,2643,1489,1154,2855,1487,1368,2996,1565,1431,2768,1400,1368,2267,1165,1102,1540,735,805,913,409,504,837,326,511,43.6,42.6,45.2
050,36,121,New York,Wyoming County,6,39588,21284,18304,1790,913,877,3605,1803,1802,1791,908,883,2763,1496,1267,33300,18105,15195,32402,17660,14742,14620,8407,6213,10504,6234,4270,10607,5771,4836,8528,4159,4369,1790,913,877,1961,972,989,2082,1062,1020,2017,1026,991,2099,1147,952,2484,1530,954,2697,1611,1086,2670,1515,1155,2653,1578,1075,2295,1326,969,2537,1442,1095,2771,1447,1324,3004,1556,1448,2772,1393,1379,2334,1226,1108,1608,784,824,951,428,523,863,328,535,43.8,42.8,45.3
050,36,123,New York,Yates County,1,24766,12148,12618,1591,829,762,2767,1398,1369,1249,591,658,2607,1208,1399,19809,9630,10179,19159,9330,9829,8615,4185,4430,5069,2543,2526,6270,3081,3189,5213,2498,2715,1591,829,762,1522,768,754,1555,787,768,1724,791,933,1822,851,971,1401,673,728,1243,653,590,1262,642,620,1163,575,588,1209,609,600,1365,697,668,1784,842,942,1912,933,979,1752,847,905,1458,759,699,896,442,454,557,250,307,550,200,350,41.1,40.7,41.5
050,36,123,New York,Yates County,2,24720,12145,12575,1582,829,753,2763,1401,1362,1243,589,654,2595,1199,1396,19771,9624,10147,19132,9326,9806,8609,4186,4423,5079,2549,2530,6221,3066,3155,5237,2512,2725,1582,829,753,1516,763,753,1555,789,766,1714,785,929,1816,852,964,1400,672,728,1249,656,593,1264,645,619,1166,576,590,1190,599,591,1363,699,664,1766,839,927,1902,929,973,1758,846,912,1472,765,707,907,449,458,557,250,307,543,202,341,41.1,40.7,41.5
050,36,123,New York,Yates County,3,24640,12123,12517,1606,845,761,2740,1390,1350,1221,565,656,2489,1159,1330,19679,9606,10073,19073,9323,9750,8519,4162,4357,5118,2576,2542,6155,3023,3132,5311,2565,2746,1606,845,761,1496,740,756,1553,788,765,1661,749,912,1740,837,903,1359,668,691,1282,661,621,1282,653,629,1195,594,601,1149,563,586,1361,695,666,1719,836,883,1926,929,997,1794,865,929,1522,784,738,930,470,460,557,246,311,508,200,308,41.4,40.9,41.8
