"state","sldl18","puma22","stab","PUMA22name","pop20","afact"
"State code","State legislative district, lower (2018)","PUMA (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","sldl18-to-puma22 allocation factor"
"47","053","02405","TN","Nashville/Davidson County--Antioch, South Nashville",7711,0.1043 
"47","054","02401","TN","Nashville/Davidson County--Downtown, East & North Nashville",14527,0.2194 
"47","054","02404","TN","Nashville/Davidson County (North)",50294,0.7595 
"47","054","02406","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",1401,0.0212 
"47","055","02401","TN","Nashville/Davidson County--Downtown, East & North Nashville",26772,0.3829 
"47","055","02406","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",43153,0.6171 
"47","056","02402","TN","Nashville/Davidson County--South & Southeast Nashville",22309,0.3243 
"47","056","02406","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",46473,0.6757 
"47","057","01900","TN","Wilson County--Lebanon & Mount Juliet cities",88672,1 
"47","058","02401","TN","Nashville/Davidson County--Downtown, East & North Nashville",60583,0.8205 
"47","058","02402","TN","Nashville/Davidson County--South & Southeast Nashville",2851,0.0386 
"47","058","02403","TN","Nashville/Davidson County--Donelson, Hermitage & Old Hickory",6823,0.0924 
"47","058","02404","TN","Nashville/Davidson County (North)",2852,0.0386 
"47","058","02406","TN","Nashville/Davidson County--West Nashville, Green Hills & Bellevue",725,0.0098 
"47","059","02402","TN","Nashville/Davidson County--South & Southeast Nashville",26891,0.3565 
"47","059","02405","TN","Nashville/Davidson County--Antioch, South Nashville",48529,0.6434 
"47","060","02403","TN","Nashville/Davidson County--Donelson, Hermitage & Old Hickory",68786,0.9899 
"47","060","02405","TN","Nashville/Davidson County--Antioch, South Nashville",700,0.0101 
"47","061","02101","TN","Williamson County--Brentwood & Franklin cities, Nolensville town (west)",53799,0.7509 
"47","061","02102","TN","Williamson County--Thompson Station town & Fairview city",17845,0.2491 
"47","062","03100","TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",68365,1 
"47","063","02101","TN","Williamson County--Brentwood & Franklin cities, Nolensville town (west)",60494,0.6064 
"47","063","02102","TN","Williamson County--Thompson Station town & Fairview city",39267,0.3936 
"47","064","02200","TN","Maury County--Columbia & Spring Hill cities",79896,1 
"47","065","02101","TN","Williamson County--Brentwood & Franklin cities, Nolensville town (west)",19555,0.2562 
"47","065","02102","TN","Williamson County--Thompson Station town & Fairview city",56766,0.7438 
"47","066","00401","TN","Robertson & Sumner Counties--Springfield & Portland cities",72803,1 
"47","067","00301","TN","Montgomery County--Clarksville city (South)",12158,0.1512 
"47","067","00302","TN","Clarksville city (North)",68238,0.8488 
"47","068","00301","TN","Montgomery County--Clarksville city (South)",83789,0.9198 
"47","068","00302","TN","Clarksville city (North)",7308,0.0802 
"47","069","02200","TN","Maury County--Columbia & Spring Hill cities",21078,0.2967 
"47","069","02300","TN","Dickson, Cheatham & Hickman Counties",49972,0.7033 
"47","070","03000","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",67564,1 
"47","071","02900","TN","Henderson, Hardin & McNairy Counties",26831,0.4287 
"47","071","03000","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",35755,0.5713 
"47","072","02800","TN","Madison & Chester Counties--Jackson city",17341,0.2669 
"47","072","02900","TN","Henderson, Hardin & McNairy Counties",39277,0.6044 
"47","072","03000","TN","Lawrence, Giles & Wayne Counties--Lawrenceburg city",8366,0.1287 
"47","073","02800","TN","Madison & Chester Counties--Jackson city",64783,1 
"47","074","00200","TN","Henry, Carol & Humphreys Counties--Paris city",27273,0.3596 
"47","074","00301","TN","Montgomery County--Clarksville city (South)",9830,0.1296 
"47","074","00302","TN","Clarksville city (North)",38746,0.5108 
"47","075","00200","TN","Henry, Carol & Humphreys Counties--Paris city",61720,1 
"47","076","00100","TN","Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities",44931,0.7654 
"47","076","00200","TN","Henry, Carol & Humphreys Counties--Paris city",13774,0.2346 
"47","077","00100","TN","Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities",62564,1 
"47","078","02300","TN","Dickson, Cheatham & Hickman Counties",70340,1 
"47","079","00200","TN","Henry, Carol & Humphreys Counties--Paris city",14666,0.2253 
"47","079","02700","TN","Gibson, Lauderdale & Haywood Counties--Brownsville city",50429,0.7747 
"47","080","02800","TN","Madison & Chester Counties--Jackson city",34040,0.5991 
"47","080","02900","TN","Henderson, Hardin & McNairy Counties",22783,0.4009 
"47","081","02600","TN","Tipton & Fayette Counties",60970,1 
"47","082","02700","TN","Gibson, Lauderdale & Haywood Counties--Brownsville city",56918,1 
"47","083","02502","TN","Memphis City (Central Midtown)",12893,0.1874 
"47","083","02505","TN","Shelby County (East)--Memphis city (East) & Arlington town (South)",8174,0.1188 
"47","083","02506","TN","Shelby County (Southeast)--Collierville town & Germantown city",23768,0.3454 
"47","083","02507","TN","Memphis City (Southeast)",23978,0.3485 
"47","084","02502","TN","Memphis City (Central Midtown)",3771,0.0556 
"47","084","02506","TN","Shelby County (Southeast)--Collierville town & Germantown city",8013,0.1182 
"47","084","02507","TN","Memphis City (Southeast)",40761,0.6015 
"47","084","02508","TN","Memphis City (Southwest)",15223,0.2246 
"47","085","02502","TN","Memphis City (Central Midtown)",3846,0.057 
"47","085","02506","TN","Shelby County (Southeast)--Collierville town & Germantown city",22528,0.3337 
"47","085","02507","TN","Memphis City (Southeast)",19588,0.2901 
"47","085","02508","TN","Memphis City (Southwest)",21552,0.3192 
"47","086","02501","TN","Memphis City (Central Riverside)",27913,0.4385 
"47","086","02503","TN","Memphis (North) & Bartlett (Southwest) cities",6992,0.1098 
"47","086","02504","TN","Shelby County (North)--Bartlett (North & East), Millington & Lakeland cities",18798,0.2953 
